"id","id_session","id_YM","id_GA","created","location","branch","direction","amount","price"
"2037","2d087879ebd5905294d301abbbfaf35c","1614262333235758940","GA1.2.241015753.1614262333","2021-03-01 14:29:58","Moscow","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","10","20000"
"2038","64006874168f5e259c945f3ca432f8af","1614598437712935871","GA1.2.1302933317.1614598438","2021-03-01 14:38:41","St Petersburg","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","100","0"
"2039","64006874168f5e259c945f3ca432f8af","1614598437712935871","GA1.2.1302933317.1614598438","2021-03-01 14:38:47","St Petersburg","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","10","0"
"2040","8c5e43c87f19fbf1f7a3fcb24258dfa8","1614616414563811760","GA1.2.1189282580.1614616414","2021-03-01 19:34:30","Novosibirsk","Телекоммуникации и ИТ","Выездной ИТ-сервис","7","6800"
"2041","8c5e43c87f19fbf1f7a3fcb24258dfa8","1614616414563811760","GA1.2.1189282580.1614616414","2021-03-01 19:34:47","Novosibirsk","Телекоммуникации и ИТ","Выездной ИТ-сервис","11","10300"
"2042","8c5e43c87f19fbf1f7a3fcb24258dfa8","1614616414563811760","GA1.2.1189282580.1614616414","2021-03-01 19:36:05","Novosibirsk","Выездное обслуживание оборудования","Технологическое оборудование","3","5000"
"2043","8c5e43c87f19fbf1f7a3fcb24258dfa8","1614616414563811760","GA1.2.1189282580.1614616414","2021-03-01 19:36:13","Novosibirsk","Выездное обслуживание оборудования","Технологическое оборудование","2","5000"
"2044","39ff042f071a119d0a22813776e69774","1614624382395167362","GA1.2.2096076662.1614624382","2021-03-01 21:47:29","Vawkavysk","Выездное обслуживание оборудования","Кондиционирование и вентиляция","1","5000"
"2045","e50bf3d59654bb5fcf4ac35fe0bfd6a4",,"GA1.2.1645395195.1614628469","2021-03-01 22:55:42","St Petersburg","Телекоммуникации и ИТ","Контроль выездных монтажников","2","5000"
"2046","60d08089a6d614cb52812ca492c16d3b","16146312691060076209","GA1.2.255005720.1614631269","2021-03-01 23:41:45","Kaliningrad","Телекоммуникации и ИТ","Инвентаризация оборудования","2","0"
"2047","60d08089a6d614cb52812ca492c16d3b","16146312691060076209","GA1.2.255005720.1614631269","2021-03-01 23:41:53","Kaliningrad","Телекоммуникации и ИТ","Инвентаризация оборудования","5","0"
"2048","60d08089a6d614cb52812ca492c16d3b","16146312691060076209","GA1.2.255005720.1614631269","2021-03-01 23:42:05","Kaliningrad","Телекоммуникации и ИТ","Инвентаризация оборудования","110","0"
"2049","0027ac02112f5bb7cb345f14cd7c365a","1614631767579851814","GA1.2.69181807.1614631767","2021-03-01 23:50:11","Moscow","Телекоммуникации и ИТ","Контроль выездных монтажников","5","5000"
"2050","b19841064f1586b7a2e2b0ad08411dda","1612207421471991023","GA1.2.1642921086.1612207422","2021-03-02 09:35:36","Volgograd","Промышленность, производство, ТЭК","Сервис оборудования предприятий","20","40000"
"2051","79e806baa7b9380083b7d0294b0da472",,"GA1.2.1737414776.1614662055","2021-03-02 11:55:18","Novosibirsk","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","5","0"
"2052","732b87297682a72af9a83b04323d8793",,"GA1.2.222089348.1614679000","2021-03-02 13:00:59","Tyumen","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","5","20000"
"2053","64bcd18430e3a686335e676e2847b7a2","1614688162906894535","GA1.2.2009699716.1614688162","2021-03-02 15:30:25","Moscow","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","10","20000"
"2054","64bcd18430e3a686335e676e2847b7a2","1614688162906894535","GA1.2.2009699716.1614688162","2021-03-02 15:30:34","Moscow","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","5","20000"
"2055","64bcd18430e3a686335e676e2847b7a2","1614688162906894535","GA1.2.2009699716.1614688162","2021-03-02 15:30:40","Moscow","Управление недвижимостью, ЖКХ","Сетевые апарт-отели","5","5000"
"2056","64bcd18430e3a686335e676e2847b7a2","1614688162906894535","GA1.2.2009699716.1614688162","2021-03-02 15:30:48","Moscow","Управление недвижимостью, ЖКХ","Другое","5","0"
"2057","64bcd18430e3a686335e676e2847b7a2","1614688162906894535","GA1.2.2009699716.1614688162","2021-03-02 15:30:52","Moscow","Управление недвижимостью, ЖКХ","Сетевые апарт-отели","5","5000"
"2058","64bcd18430e3a686335e676e2847b7a2","1614688162906894535","GA1.2.2009699716.1614688162","2021-03-02 15:30:55","Moscow","Управление недвижимостью, ЖКХ","ЖКХ сервис","5","20000"
"2059","e0a99888720e033cea5b5e7d402fe8d1","1614331359960908726","GA1.2.1182685886.1614331360","2021-03-02 15:46:06","Moscow","Управление недвижимостью, ЖКХ","Обслуживание оборудования","23","45850"
"2060","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-03-02 16:41:49","Minsk","Мобильные сотрудники","Выездной ремонт бытовой техники","10","9500"
"2061","1a207b218cea9c61acf582fd33edaa80","161469244733593090","GA1.2.863233786.1614692448","2021-03-02 16:43:34","St Petersburg","Управление недвижимостью, ЖКХ","ЖКХ сервис","8","20000"
"2062","1a207b218cea9c61acf582fd33edaa80","161469244733593090","GA1.2.863233786.1614692448","2021-03-02 16:44:57","St Petersburg","Управление недвижимостью, ЖКХ","ЖКХ сервис","8","20000"
"2063","190094cbed6ff247f36ce4a52ebb9b14","1614692976600896373","GA1.2.1052943322.1614692981","2021-03-02 16:50:59","Moscow","Телекоммуникации и ИТ","Контроль выездных монтажников","10","9500"
"2064","b7e014af39342f635eb9fed5913d1665","1614694457986215801","GA1.2.490804184.1614694457","2021-03-02 17:15:24","Volgograd","Здравоохранение и медицина","Другое","6","0"
"2065","483c70ba0b2512da18ed5254505d77e8","1614694722654089873","GA1.2.362694288.1614694690","2021-03-02 17:20:24","Moscow","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"2066","483c70ba0b2512da18ed5254505d77e8","1614694722654089873","GA1.2.362694288.1614694690","2021-03-02 17:20:34","Moscow","Мобильные сотрудники","GPS-мониторинг персонала","5","3700"
"2067","9c45dc53551a431413c1cf85a88585c3","1614695305408124303","GA1.2.2117831939.1614695306","2021-03-02 17:32:02","Novosibirsk","Управление самозанятыми, ИП и подрядчиками","Управление подрядчиками","3","0"
"2068","9c45dc53551a431413c1cf85a88585c3","1614695305408124303","GA1.2.2117831939.1614695306","2021-03-02 17:32:13","Novosibirsk","Управление самозанятыми, ИП и подрядчиками","Управление подрядчиками","5","0"
"2069","58c75460c223611481072df06b9638a4","1614699476871093571","GA1.2.1506488480.1614699477","2021-03-02 18:38:35","Simferopol","Телекоммуникации и ИТ","Другое","10","0"
"2070","58c75460c223611481072df06b9638a4","1614699476871093571","GA1.2.1506488480.1614699477","2021-03-02 18:38:46","Simferopol","Телекоммуникации и ИТ","Выездной ИТ-сервис","10","9500"
"2071","87328fc2977cbd0b4f1f1b4d92bf9804","16076060925325152","GA1.2.113286151.1614629085","2021-03-02 20:38:41","Volgograd","Мобильные сотрудники","Мультисервисные услуги","10","0"
"2072","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-03-02 22:02:00","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","5","5000"
"2073","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-03-02 22:02:06","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","20","17500"
"2074","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-03-02 22:02:13","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","10","9500"
"2075","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-03-02 22:02:17","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","1","5000"
"2076","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-03-02 22:02:20","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","3","5000"
"2077","1fa925d88c3a2a6c7e5db8960cc5daf2","1614715679985925633","GA1.2.297735282.1614715679","2021-03-02 23:14:20","St Petersburg","Выездное обслуживание оборудования","Другое","30","0"
"2078","1fa925d88c3a2a6c7e5db8960cc5daf2","1614715679985925633","GA1.2.297735282.1614715679","2021-03-02 23:15:01","St Petersburg","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","30","25400"
"2079","e23ba6c1be7cfaec41666e2df3aab4b3",,"GA1.2.1019036483.1614750820","2021-03-03 08:56:14","Rostov-on-Don","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"2080","798aacda87efdc5233410678e64feabe","1614756125556287944","GA1.2.352415044.1614756125","2021-03-03 10:25:40","Ekaterinburg","Безопасность и видеонаблюдение","Установка и сервис оборудования","3","5000"
"2081","798aacda87efdc5233410678e64feabe","1614756125556287944","GA1.2.352415044.1614756125","2021-03-03 10:26:18","Ekaterinburg","Выездное обслуживание оборудования","Технологическое оборудование","3","5000"
